transaction_id,date,customer_id,product_id,store_id,quantity,unit_price,discount
T-2839,2023-09-05,CUST-107,P004,ST-2,5.0,37.5,0.1
T-2840,13/02/2023,CUST-146,P004,ST-4,1.0,37.5,0.0
T-2841,2023-12-23,CUST-109,P004,ST-2,4.0,37.5,0.1
T-2842,2023-04-29,CUST-136,P004,ST-5,3.0,37.5,0.2
T-2843,2023-05-07,CUST-166,P004,ST-1,5.0,37.5,0.0
T-2844,2023-04-04,CUST-134,P002,ST-4,1.0,225.0,0.1
T-2845,2023-03-17,CUST-113,P001,ST-1,1.0,300.0,0.2
T-2846,2023-11-05,CUST-156,P005,ST-2,4.0,67.5,0.0
T-2847,2023-09-16,CUST-114,P004,ST-2,3.0,37.5,0.0
T-2848,2023-03-20,CUST-163,P003,ST-5,3.0,120.0,0.0
T-2849,2023-12-08,CUST-198,P003,ST-3,3.0,120.0,0.2
T-2850,05/04/2023,CUST-198,P003,ST-2,,120.0,0.1
T-2851,2023-09-24,CUST-160,P001,ST-4,2.0,300.0,0.2
T-2852,2023-08-30,CUST-110,P005,ST-4,3.0,67.5,0.1
T-2853,2023-02-11,CUST-197,P002,ST-4,1.0,225.0,0.1
T-2854,2023-12-12,CUST-184,P005,ST-2,5.0,67.5,0.1
T-2855,2023-03-29,CUST-173,P002,ST-2,1.0,225.0,0.2
T-2856,2023-09-26,CUST-195,P005,ST-4,4.0,67.5,0.2
T-2857,2023-06-21,CUST-139,P003,ST-2,4.0,120.0,0.2
T-2858,2023-02-01,CUST-167,P003,ST-5,5.0,120.0,0.2
T-2859,2023-10-01,CUST-166,P004,ST-5,4.0,37.5,0.0
T-2860,25/01/2023,CUST-110,P002,ST-5,2.0,225.0,0.0
T-2861,2023-07-12,CUST-123,P005,ST-1,1.0,67.5,0.0
T-2862,2023-02-24,CUST-116,P001,ST-3,4.0,300.0,0.0
T-2863,2023-06-19,CUST-197,P001,ST-3,4.0,300.0,0.1
T-2864,2023-05-11,CUST-160,P002,ST-5,5.0,225.0,0.0
T-2865,2023-04-14,CUST-180,P004,ST-3,2.0,37.5,0.0
T-2866,2023-03-03,CUST-122,P004,ST-1,3.0,37.5,0.1
T-2867,2023-03-24,CUST-151,P005,ST-4,4.0,67.5,0.1
T-2868,2023-02-17,CUST-194,P005,ST-3,1.0,67.5,0.0
T-2869,2023-09-12,CUST-102,P005,ST-1,5.0,67.5,0.0
T-2870,21/02/2023,CUST-166,P003,ST-3,5.0,120.0,0.0
T-2871,2023-07-09,CUST-150,P005,ST-5,3.0,67.5,0.0
T-2872,2023-01-14,CUST-132,P002,ST-3,2.0,225.0,0.0
T-2873,2023-08-21,CUST-151,P001,ST-1,3.0,300.0,0.0
T-2874,2023-10-02,CUST-151,P005,ST-2,4.0,67.5,0.1
T-2875,2023-06-26,CUST-118,P003,ST-5,3.0,120.0,0.0
T-2876,2023-09-03,CUST-182,P004,ST-1,1.0,37.5,0.1
T-2877,2023-05-09,CUST-157,P002,ST-5,4.0,225.0,0.0
T-2878,2023-06-18,CUST-154,P004,ST-3,2.0,37.5,0.0
T-2879,2023-04-13,CUST-165,P004,ST-3,1.0,37.5,0.1
T-2880,02/03/2023,CUST-123,P001,ST-2,2.0,300.0,0.2
T-2881,2023-02-15,CUST-106,P003,ST-3,5.0,120.0,0.0
T-2882,2023-10-22,CUST-149,P001,ST-4,3.0,300.0,0.2
T-2883,2023-11-30,CUST-170,P004,ST-4,1.0,37.5,0.2
T-2884,2023-01-28,CUST-174,P002,ST-3,5.0,225.0,0.0
T-2885,2023-07-08,CUST-156,P005,ST-3,1.0,67.5,0.0
T-2886,2023-11-18,CUST-167,P005,ST-5,5.0,67.5,0.1
T-2887,2023-11-30,CUST-102,P002,ST-4,5.0,225.0,0.2
T-2888,2023-09-19,CUST-198,P005,ST-1,3.0,67.5,0.0
T-2889,2023-06-11,CUST-121,P002,ST-3,2.0,225.0,0.0
T-2890,24/01/2023,CUST-127,P003,ST-4,1.0,120.0,0.0
T-2891,2023-02-16,CUST-158,P005,ST-3,1.0,67.5,0.2
T-2892,2023-07-14,CUST-129,P003,ST-1,4.0,120.0,0.0
T-2893,2023-07-31,CUST-159,P003,ST-1,5.0,120.0,0.1
T-2894,2023-04-07,CUST-112,P003,ST-2,1.0,120.0,0.0
T-2895,2023-03-26,CUST-180,P003,ST-1,4.0,120.0,0.1
T-2896,2023-01-03,CUST-138,P003,ST-4,4.0,120.0,0.0
T-2897,2023-05-04,CUST-191,P004,ST-2,2.0,37.5,0.0
T-2898,2023-09-14,CUST-154,P001,ST-2,1.0,300.0,0.0
T-2899,2023-10-11,CUST-130,P004,ST-5,4.0,37.5,0.0
T-2900,31/12/2023,CUST-197,P005,ST-3,,67.5,0.0
T-2901,2023-03-21,CUST-200,P005,ST-2,3.0,67.5,0.0
T-2902,2023-02-12,CUST-200,P004,ST-1,2.0,37.5,0.1
T-2903,2023-05-06,CUST-137,P002,ST-5,5.0,225.0,0.0
T-2904,2023-07-22,CUST-144,P004,ST-4,5.0,37.5,0.1
T-2905,2023-05-17,CUST-108,P002,ST-3,1.0,225.0,0.1
T-2906,2023-08-26,CUST-191,P002,ST-1,5.0,225.0,0.2
T-2907,2023-09-14,CUST-137,P002,ST-2,3.0,225.0,0.2
T-2908,2023-05-03,CUST-144,P005,ST-5,1.0,67.5,0.0
T-2909,2023-04-29,CUST-157,P004,ST-3,2.0,37.5,0.0
T-2910,29/03/2023,CUST-121,P003,ST-5,4.0,120.0,0.0
T-2911,2023-06-20,CUST-199,P001,ST-3,1.0,300.0,0.0
T-2912,2023-06-04,CUST-158,P005,ST-1,2.0,67.5,0.2
T-2913,2023-09-22,CUST-138,P003,ST-2,5.0,120.0,0.0
T-2914,2023-09-02,CUST-185,P005,ST-3,2.0,67.5,0.2
T-2915,2023-11-14,CUST-193,P001,ST-1,3.0,300.0,0.2
T-2916,2023-11-16,CUST-164,P002,ST-4,3.0,225.0,0.0
T-2917,2023-10-13,CUST-125,P001,ST-4,3.0,300.0,0.0
T-2918,2023-07-15,CUST-115,P004,ST-1,3.0,37.5,0.0
T-2919,2023-11-11,CUST-156,P005,ST-5,1.0,67.5,0.0
T-2920,19/11/2023,CUST-109,P003,ST-1,3.0,120.0,0.0
T-2921,2023-12-17,CUST-133,P002,ST-2,4.0,225.0,0.0
T-2922,2023-01-30,CUST-185,P004,ST-1,3.0,37.5,0.0
T-2923,2023-09-15,CUST-109,P002,ST-5,1.0,225.0,0.1
T-2924,2023-07-16,CUST-128,P003,ST-3,5.0,120.0,0.0
T-2925,2023-01-16,CUST-155,P003,ST-3,5.0,120.0,0.0
T-2926,2023-07-17,CUST-138,P005,ST-4,1.0,67.5,0.0
T-2927,2023-03-01,CUST-121,P001,ST-3,4.0,300.0,0.2
T-2928,2023-02-20,CUST-107,P004,ST-4,4.0,37.5,0.1
T-2929,2023-05-25,CUST-164,P005,ST-1,4.0,67.5,0.0
T-2930,08/08/2023,CUST-181,P003,ST-4,5.0,120.0,0.0
T-2931,2023-03-29,CUST-118,P005,ST-4,5.0,67.5,0.0
T-2932,2023-04-07,CUST-127,P003,ST-3,5.0,120.0,0.2
T-2933,2023-11-15,CUST-155,P002,ST-4,4.0,225.0,0.1
T-2934,2023-01-21,CUST-103,P004,ST-1,2.0,37.5,0.0
T-2935,2023-06-14,CUST-129,P004,ST-3,3.0,37.5,0.0
T-2936,2023-07-23,CUST-144,P005,ST-1,5.0,67.5,0.0
T-2937,2023-05-26,CUST-116,P005,ST-3,1.0,67.5,0.0
T-2938,2023-10-17,CUST-121,P005,ST-3,4.0,67.5,0.0
T-2939,2023-02-02,CUST-190,P001,ST-3,2.0,300.0,0.0
T-2940,20/05/2023,CUST-105,P003,ST-3,1.0,120.0,0.0
T-2941,2023-03-04,CUST-130,P002,ST-5,5.0,225.0,0.0
T-2942,2023-06-10,CUST-158,P003,ST-2,5.0,120.0,0.2
T-2943,2023-05-01,CUST-189,P005,ST-1,3.0,67.5,0.0
T-2944,2023-03-28,CUST-179,P004,ST-1,5.0,37.5,0.2
T-2945,2023-03-24,CUST-180,P001,ST-2,1.0,300.0,0.2
T-2946,2023-09-15,CUST-194,P005,ST-1,2.0,67.5,0.0
T-2947,2023-05-10,CUST-131,P004,ST-5,1.0,37.5,0.0
T-2948,2023-09-20,CUST-127,P005,ST-4,5.0,67.5,0.1
T-2949,2023-11-04,CUST-139,P003,ST-3,3.0,120.0,0.1
T-2950,26/10/2023,CUST-180,P002,ST-4,,225.0,0.1
T-2951,2023-11-29,CUST-165,P004,ST-2,3.0,37.5,0.2
T-2952,2023-05-22,CUST-188,P004,ST-1,3.0,37.5,0.0
T-2953,2023-09-25,CUST-192,P003,ST-1,4.0,120.0,0.0
T-2954,2023-06-06,CUST-158,P001,ST-2,3.0,300.0,0.0
T-2955,2023-05-02,CUST-175,P003,ST-4,1.0,120.0,0.0
T-2956,2023-04-12,CUST-130,P005,ST-3,1.0,67.5,0.0
T-2957,2023-02-18,CUST-117,P004,ST-3,1.0,37.5,0.0
T-2958,2023-08-03,CUST-149,P002,ST-2,3.0,225.0,0.0
T-2959,2023-08-22,CUST-102,P004,ST-4,2.0,37.5,0.0
T-2960,08/02/2023,CUST-159,P002,ST-1,2.0,225.0,0.0
T-2961,2023-11-07,CUST-101,P003,ST-2,4.0,120.0,0.0
T-2962,2023-07-03,CUST-175,P002,ST-5,3.0,225.0,0.2
T-2963,2023-06-12,CUST-186,P001,ST-4,5.0,300.0,0.2
T-2964,2023-05-20,CUST-174,P001,ST-2,5.0,300.0,0.2
T-2965,2023-06-25,CUST-106,P005,ST-1,1.0,67.5,0.0
T-2966,2023-09-22,CUST-141,P003,ST-1,2.0,120.0,0.0
T-2967,2023-09-18,CUST-132,P002,ST-3,5.0,225.0,0.0
T-2968,2023-06-14,CUST-179,P001,ST-4,2.0,300.0,0.1
T-2969,2023-06-16,CUST-133,P005,ST-2,5.0,67.5,0.1
T-2970,04/01/2023,CUST-149,P003,ST-3,3.0,120.0,0.0
T-2971,2023-02-04,CUST-157,P004,ST-1,2.0,37.5,0.2
T-2972,2023-10-10,CUST-181,P002,ST-4,4.0,225.0,0.0
T-2973,2023-07-31,CUST-108,P001,ST-1,4.0,300.0,0.0
T-2974,2023-01-12,CUST-147,P001,ST-4,3.0,300.0,0.0
T-2975,2023-04-29,CUST-119,P001,ST-3,5.0,300.0,0.1
T-2976,2023-03-26,CUST-152,P001,ST-5,2.0,300.0,0.1
T-2977,2023-12-04,CUST-116,P004,ST-2,5.0,37.5,0.0
T-2978,2023-10-03,CUST-173,P003,ST-2,4.0,120.0,0.0
T-2979,2023-11-10,CUST-167,P001,ST-2,3.0,300.0,0.0
T-2980,11/12/2023,CUST-184,P005,ST-3,5.0,67.5,0.1
T-2981,2023-04-09,CUST-181,P003,ST-1,5.0,120.0,0.0
T-2982,2023-03-14,CUST-196,P001,ST-5,3.0,300.0,0.1
T-2983,2023-09-12,CUST-133,P001,ST-4,2.0,300.0,0.2
T-2984,2023-05-27,CUST-133,P005,ST-1,1.0,67.5,0.0
T-2985,2023-11-30,CUST-198,P001,ST-3,3.0,300.0,0.0
T-2986,2023-04-28,CUST-194,P003,ST-1,2.0,120.0,0.1
T-2987,2023-01-17,CUST-194,P005,ST-2,3.0,67.5,0.0
T-2988,2023-05-02,CUST-195,P003,ST-4,4.0,120.0,0.2
T-2989,2023-09-09,CUST-126,P004,ST-5,2.0,37.5,0.0
T-2990,19/05/2023,CUST-132,P002,ST-5,3.0,225.0,0.1
T-2991,2023-06-06,CUST-171,P003,ST-4,5.0,120.0,0.0
T-2992,2023-09-10,CUST-160,P003,ST-1,2.0,120.0,0.0
T-2993,2023-10-01,CUST-134,P002,ST-3,3.0,225.0,0.1
T-2994,2023-05-30,CUST-118,P004,ST-4,1.0,37.5,0.1
T-2995,2023-10-31,CUST-147,P001,ST-4,1.0,300.0,0.0
T-2996,2023-01-07,CUST-119,P004,ST-3,3.0,37.5,0.1
T-2997,2023-12-24,CUST-171,P005,ST-3,3.0,67.5,0.1
T-2998,2023-11-21,CUST-105,P004,ST-2,1.0,37.5,0.0
T-2999,2023-04-02,CUST-158,P005,ST-4,4.0,67.5,0.0
T-3000,09/06/2023,CUST-129,P001,ST-2,,300.0,0.0
T-3001,2023-08-19,CUST-155,P005,ST-3,3.0,67.5,0.0
T-3002,2023-04-23,CUST-103,P003,ST-4,1.0,120.0,0.0
T-3003,2023-07-18,CUST-194,P002,ST-4,5.0,225.0,0.2
T-3004,2023-06-17,CUST-187,P003,ST-4,3.0,120.0,0.0
T-3005,2023-10-11,CUST-117,P004,ST-4,2.0,37.5,0.0
T-3006,2023-03-18,CUST-159,P001,ST-3,4.0,300.0,0.0
T-3007,2023-11-23,CUST-190,P003,ST-3,5.0,120.0,0.0
T-3008,2023-08-20,CUST-131,P004,ST-3,2.0,37.5,0.0
T-3009,2023-06-14,CUST-119,P003,ST-5,3.0,120.0,0.0
T-3010,20/11/2023,CUST-183,P002,ST-1,1.0,225.0,0.2
T-3011,2023-08-28,CUST-151,P001,ST-3,2.0,300.0,0.0
T-3012,2023-06-28,CUST-182,P004,ST-1,4.0,37.5,0.0
T-3013,2023-03-29,CUST-168,P004,ST-4,5.0,37.5,0.2
T-3014,2023-03-09,CUST-115,P005,ST-2,5.0,67.5,0.0
T-3015,2023-01-31,CUST-196,P003,ST-5,5.0,120.0,0.1
T-3016,2023-01-13,CUST-134,P005,ST-1,3.0,67.5,0.2
T-3017,2023-07-21,CUST-119,P003,ST-5,2.0,120.0,0.2
T-3018,2023-09-01,CUST-199,P002,ST-2,1.0,225.0,0.0
T-3019,2023-09-14,CUST-123,P005,ST-5,1.0,67.5,0.1
T-3020,09/11/2023,CUST-159,P005,ST-5,5.0,67.5,0.0
T-3021,2023-05-27,CUST-189,P001,ST-5,3.0,300.0,0.0
T-3022,2023-10-28,CUST-192,P002,ST-2,2.0,225.0,0.2
T-3023,2023-07-23,CUST-145,P003,ST-1,4.0,120.0,0.2
T-3024,2023-09-13,CUST-186,P004,ST-1,1.0,37.5,0.0
T-3025,2023-04-23,CUST-125,P005,ST-4,1.0,67.5,0.2
T-3026,2023-03-31,CUST-115,P004,ST-2,5.0,37.5,0.2
T-3027,2023-01-03,CUST-189,P003,ST-5,4.0,120.0,0.0
T-3028,2023-04-25,CUST-119,P002,ST-5,2.0,225.0,0.0
T-3029,2023-07-05,CUST-176,P003,ST-2,3.0,120.0,0.0
T-3030,18/04/2023,CUST-123,P001,ST-4,3.0,300.0,0.0
T-3031,2023-05-28,CUST-160,P001,ST-4,4.0,300.0,0.1
T-3032,2023-02-19,CUST-103,P004,ST-1,2.0,37.5,0.1
T-3033,2023-12-18,CUST-158,P001,ST-1,1.0,300.0,0.0
T-3034,2023-09-18,CUST-197,P001,ST-3,4.0,300.0,0.0
T-3035,2023-09-15,CUST-187,P005,ST-1,4.0,67.5,0.0
T-3036,2023-07-26,CUST-127,P002,ST-4,4.0,225.0,0.0
T-3037,2023-03-19,CUST-129,P005,ST-3,2.0,67.5,0.0
T-3038,2023-10-11,CUST-149,P002,ST-3,5.0,225.0,0.1
T-3039,2023-04-22,CUST-190,P003,ST-4,5.0,120.0,0.1
T-3040,27/10/2023,CUST-164,P002,ST-3,4.0,225.0,0.2
T-3041,2023-11-28,CUST-142,P003,ST-3,3.0,120.0,0.0
T-3042,2023-10-28,CUST-122,P002,ST-4,5.0,225.0,0.0
T-3043,2023-05-28,CUST-153,P002,ST-4,2.0,225.0,0.1
T-3044,2023-03-05,CUST-187,P005,ST-4,4.0,67.5,0.2
T-3045,2023-03-09,CUST-153,P003,ST-4,2.0,120.0,0.0
T-3046,2023-12-17,CUST-196,P001,ST-3,5.0,300.0,0.2
T-3047,2023-12-26,CUST-180,P003,ST-4,5.0,120.0,0.2
T-3048,2023-12-07,CUST-134,P002,ST-4,1.0,225.0,0.1
T-3049,2023-09-08,CUST-107,P004,ST-4,3.0,37.5,0.1
T-3050,14/01/2023,CUST-198,P004,ST-4,,37.5,0.1
T-3051,2023-06-19,CUST-189,P002,ST-3,3.0,225.0,0.0
T-3052,2023-10-14,CUST-111,P001,ST-5,4.0,300.0,0.1
T-3053,2023-08-08,CUST-187,P004,ST-5,4.0,37.5,0.1
T-3054,2023-07-08,CUST-149,P002,ST-3,3.0,225.0,0.0
T-3055,2023-05-19,CUST-149,P002,ST-1,5.0,225.0,0.0
T-3056,2023-08-14,CUST-181,P004,ST-5,5.0,37.5,0.0
T-3057,2023-09-19,CUST-109,P005,ST-4,3.0,67.5,0.0
T-3058,2023-06-22,CUST-128,P001,ST-2,2.0,300.0,0.1
T-3059,2023-01-09,CUST-156,P005,ST-3,5.0,67.5,0.0
T-3060,05/02/2023,CUST-173,P003,ST-3,4.0,120.0,0.2
T-3061,2023-02-14,CUST-106,P001,ST-1,1.0,300.0,0.0
T-3062,2023-06-12,CUST-132,P005,ST-2,3.0,67.5,0.0
T-3063,2023-11-15,CUST-167,P001,ST-5,3.0,300.0,0.2
T-3064,2023-08-24,CUST-165,P004,ST-3,3.0,37.5,0.0
T-3065,2023-08-08,CUST-149,P003,ST-5,2.0,120.0,0.0
T-3066,2023-12-11,CUST-109,P001,ST-5,1.0,300.0,0.0
T-3067,2023-11-14,CUST-186,P001,ST-5,4.0,300.0,0.0
T-3068,2023-08-23,CUST-188,P001,ST-5,1.0,300.0,0.1
T-3069,2023-06-11,CUST-193,P001,ST-3,5.0,300.0,0.0
T-3070,03/08/2023,CUST-140,P002,ST-4,2.0,225.0,0.0
T-3071,2023-07-20,CUST-129,P001,ST-5,2.0,300.0,0.0
T-3072,2023-08-25,CUST-109,P004,ST-5,2.0,37.5,0.0
T-3073,2023-12-20,CUST-122,P001,ST-5,2.0,300.0,0.0
T-3074,2023-08-30,CUST-162,P002,ST-4,1.0,225.0,0.0
T-3075,2023-06-15,CUST-122,P004,ST-1,3.0,37.5,0.1
T-3076,2023-09-30,CUST-187,P001,ST-2,3.0,300.0,0.2
T-3077,2023-08-22,CUST-136,P002,ST-1,2.0,225.0,0.2
T-3078,2023-10-28,CUST-174,P002,ST-1,1.0,225.0,0.1
T-3079,2023-03-05,CUST-177,P002,ST-2,2.0,225.0,0.0
T-3080,01/09/2023,CUST-195,P003,ST-5,2.0,120.0,0.0
T-3081,2023-01-29,CUST-160,P004,ST-2,3.0,37.5,0.0
T-3082,2023-04-28,CUST-197,P001,ST-1,5.0,300.0,0.0
T-3083,2023-08-22,CUST-118,P001,ST-1,1.0,300.0,0.2
T-3084,2023-06-13,CUST-109,P003,ST-4,1.0,120.0,0.0
T-3085,2023-03-23,CUST-125,P001,ST-5,3.0,300.0,0.0
T-3086,2023-10-25,CUST-195,P004,ST-1,5.0,37.5,0.0
T-3087,2023-02-05,CUST-168,P005,ST-1,4.0,67.5,0.2
T-3088,2023-01-29,CUST-185,P001,ST-4,1.0,300.0,0.1
T-3089,2023-03-24,CUST-152,P001,ST-3,1.0,300.0,0.1
T-3090,12/02/2023,CUST-127,P004,ST-4,1.0,37.5,0.0
T-3091,2023-07-17,CUST-113,P005,ST-2,2.0,67.5,0.0
T-3092,2023-10-29,CUST-186,P003,ST-4,4.0,120.0,0.0
T-3093,2023-07-18,CUST-153,P004,ST-1,2.0,37.5,0.0
T-3094,2023-12-26,CUST-192,P002,ST-5,4.0,225.0,0.0
T-3095,2023-10-09,CUST-147,P004,ST-1,3.0,37.5,0.1
T-3096,2023-05-24,CUST-150,P003,ST-4,5.0,120.0,0.2
T-3097,2023-03-29,CUST-130,P003,ST-3,5.0,120.0,0.2
T-3098,2023-08-05,CUST-137,P005,ST-1,2.0,67.5,0.0
T-3099,2023-06-12,CUST-118,P002,ST-2,3.0,225.0,0.1
T-3100,06/06/2023,CUST-142,P005,ST-1,,67.5,0.0
T-3101,2023-08-04,CUST-170,P001,ST-4,3.0,300.0,0.2
T-3102,2023-07-02,CUST-145,P001,ST-1,4.0,300.0,0.0
T-3103,2023-07-25,CUST-140,P005,ST-5,4.0,67.5,0.2
T-3104,2023-09-07,CUST-103,P001,ST-5,3.0,300.0,0.0
T-3105,2023-06-02,CUST-195,P002,ST-3,1.0,225.0,0.0
T-3106,2023-06-04,CUST-181,P003,ST-4,1.0,120.0,0.0
T-3107,2023-04-20,CUST-132,P005,ST-3,5.0,67.5,0.2
T-3108,2023-02-17,CUST-159,P004,ST-3,5.0,37.5,0.1
T-3109,2023-06-09,CUST-115,P003,ST-2,4.0,120.0,0.0
T-3110,14/08/2023,CUST-165,P004,ST-5,1.0,37.5,0.0
T-3111,2023-03-02,CUST-200,P002,ST-5,4.0,225.0,0.2
T-3112,2023-01-29,CUST-183,P005,ST-2,3.0,67.5,0.0
T-3113,2023-02-19,CUST-137,P002,ST-5,1.0,225.0,0.0
T-3114,2023-02-15,CUST-189,P002,ST-2,3.0,225.0,0.1
T-3115,2023-02-06,CUST-154,P003,ST-3,5.0,120.0,0.1
T-3116,2023-12-30,CUST-116,P002,ST-2,5.0,225.0,0.0
T-3117,2023-04-20,CUST-150,P002,ST-4,1.0,225.0,0.0
T-3118,2023-02-25,CUST-110,P002,ST-4,4.0,225.0,0.2
T-3119,2023-08-13,CUST-126,P005,ST-1,4.0,67.5,0.0
T-3120,03/09/2023,CUST-195,P004,ST-2,5.0,37.5,0.0
T-3121,2023-04-23,CUST-171,P004,ST-4,3.0,37.5,0.0
T-3122,2023-03-19,CUST-185,P003,ST-4,1.0,120.0,0.1
T-3123,2023-05-18,CUST-169,P004,ST-4,5.0,37.5,0.0
T-3124,2023-02-13,CUST-199,P003,ST-1,4.0,120.0,0.0
T-3125,2023-01-10,CUST-186,P005,ST-4,5.0,67.5,0.0
T-3126,2023-09-23,CUST-164,P001,ST-4,3.0,300.0,0.1
T-3127,2023-04-22,CUST-187,P004,ST-3,4.0,37.5,0.0
T-3128,2023-06-21,CUST-179,P005,ST-2,2.0,67.5,0.0
T-3129,2023-07-23,CUST-198,P001,ST-3,2.0,300.0,0.0
T-3130,08/07/2023,CUST-166,P003,ST-1,5.0,120.0,0.1
T-3131,2023-01-28,CUST-153,P001,ST-2,5.0,300.0,0.0
T-3132,2023-11-16,CUST-182,P004,ST-1,4.0,37.5,0.1
T-3133,2023-06-23,CUST-160,P001,ST-5,5.0,300.0,0.0
T-3134,2023-01-18,CUST-194,P002,ST-1,4.0,225.0,0.0
T-3135,2023-09-11,CUST-149,P005,ST-5,1.0,67.5,0.0
T-3136,2023-04-08,CUST-172,P002,ST-3,2.0,225.0,0.0
T-3137,2023-02-25,CUST-138,P002,ST-5,3.0,225.0,0.0
T-3138,2023-02-07,CUST-103,P005,ST-2,5.0,67.5,0.1
T-3139,2023-09-29,CUST-197,P004,ST-5,4.0,37.5,0.2
T-3140,29/03/2023,CUST-200,P003,ST-5,3.0,120.0,0.1
T-3141,2023-05-10,CUST-162,P001,ST-3,4.0,300.0,0.0
T-3142,2023-09-05,CUST-178,P002,ST-5,4.0,225.0,0.1
T-3143,2023-11-19,CUST-195,P003,ST-2,5.0,120.0,0.0
T-3144,2023-01-31,CUST-126,P001,ST-2,2.0,300.0,0.0
T-3145,2023-07-08,CUST-141,P002,ST-5,3.0,225.0,0.1
T-3146,2023-11-18,CUST-115,P002,ST-4,1.0,225.0,0.0
T-3147,2023-05-23,CUST-119,P004,ST-2,3.0,37.5,0.0
T-3148,2023-10-13,CUST-191,P003,ST-2,2.0,120.0,0.0
T-3149,2023-12-20,CUST-190,P004,ST-1,3.0,37.5,0.1
T-3150,22/01/2023,CUST-168,P002,ST-1,,225.0,0.2
T-3151,2023-12-03,CUST-199,P005,ST-5,4.0,67.5,0.1
T-3152,2023-05-31,CUST-155,P001,ST-2,3.0,300.0,0.2
T-3153,2023-02-23,CUST-138,P003,ST-3,5.0,120.0,0.0
T-3154,2023-02-05,CUST-139,P001,ST-3,1.0,300.0,0.2
T-3155,2023-12-24,CUST-110,P004,ST-2,5.0,37.5,0.0
T-3156,2023-05-30,CUST-107,P005,ST-4,4.0,67.5,0.0
T-3157,2023-06-08,CUST-157,P001,ST-2,2.0,300.0,0.0
T-3158,2023-08-25,CUST-106,P002,ST-2,5.0,225.0,0.0
T-3159,2023-12-04,CUST-106,P002,ST-1,2.0,225.0,0.0
T-3160,26/01/2023,CUST-110,P002,ST-3,3.0,225.0,0.1
T-3161,2023-05-30,CUST-106,P003,ST-3,2.0,120.0,0.0
T-3162,2023-07-05,CUST-138,P004,ST-1,2.0,37.5,0.0
T-3163,2023-12-19,CUST-114,P002,ST-5,4.0,225.0,0.1
T-3164,2023-12-08,CUST-118,P004,ST-3,4.0,37.5,0.2
T-3165,2023-06-10,CUST-155,P005,ST-5,1.0,67.5,0.2
T-3166,2023-02-22,CUST-167,P004,ST-1,1.0,37.5,0.0
T-3167,2023-02-11,CUST-101,P005,ST-3,1.0,67.5,0.0
T-3168,2023-12-19,CUST-137,P005,ST-2,4.0,67.5,0.0
T-3169,2023-09-16,CUST-182,P002,ST-1,1.0,225.0,0.0
T-3170,06/12/2023,CUST-187,P002,ST-3,5.0,225.0,0.2
T-3171,2023-07-22,CUST-146,P001,ST-4,1.0,300.0,0.0
T-3172,2023-02-25,CUST-167,P004,ST-1,3.0,37.5,0.0
T-3173,2023-02-11,CUST-199,P003,ST-2,1.0,120.0,0.0
T-3174,2023-06-28,CUST-102,P005,ST-5,2.0,67.5,0.0
T-3175,2023-01-04,CUST-125,P003,ST-4,3.0,120.0,0.0
T-3176,2023-06-16,CUST-139,P003,ST-2,2.0,120.0,0.0
T-3177,2023-06-15,CUST-197,P005,ST-2,5.0,67.5,0.0
T-3178,2023-07-31,CUST-103,P005,ST-5,4.0,67.5,0.0
T-3179,2023-05-21,CUST-179,P004,ST-4,2.0,37.5,0.1
T-3180,12/11/2023,CUST-200,P001,ST-3,3.0,300.0,0.1
T-3181,2023-08-03,CUST-146,P001,ST-4,3.0,300.0,0.0
T-3182,2023-06-09,CUST-122,P005,ST-2,3.0,67.5,0.0
T-3183,2023-03-15,CUST-162,P002,ST-4,3.0,225.0,0.0
T-3184,2023-06-02,CUST-145,P005,ST-3,1.0,67.5,0.0
T-3185,2023-12-18,CUST-195,P003,ST-2,3.0,120.0,0.0
T-3186,2023-08-19,CUST-129,P005,ST-1,4.0,67.5,0.0
T-3187,2023-03-29,CUST-154,P004,ST-4,3.0,37.5,0.0
T-3188,2023-03-08,CUST-107,P004,ST-3,1.0,37.5,0.0
T-3189,2023-08-04,CUST-154,P004,ST-4,1.0,37.5,0.0
T-3190,15/10/2023,CUST-170,P001,ST-5,2.0,300.0,0.0
T-3191,2023-03-31,CUST-178,P001,ST-2,4.0,300.0,0.0
T-3192,2023-03-03,CUST-169,P002,ST-2,2.0,225.0,0.0
T-3193,2023-03-29,CUST-193,P003,ST-5,2.0,120.0,0.1
T-3194,2023-10-17,CUST-167,P003,ST-1,1.0,120.0,0.1
T-3195,2023-08-21,CUST-150,P001,ST-4,4.0,300.0,0.1
T-3196,2023-10-30,CUST-192,P003,ST-1,2.0,120.0,0.1
T-3197,2023-06-03,CUST-109,P002,ST-3,1.0,225.0,0.1
T-3198,2023-10-27,CUST-192,P003,ST-3,1.0,120.0,0.0
T-3199,2023-10-08,CUST-114,P004,ST-3,2.0,37.5,0.0
T-3200,08/12/2023,CUST-195,P002,ST-2,,225.0,0.0
T-3201,2023-05-06,CUST-186,P005,ST-2,4.0,67.5,0.0
T-3202,2023-10-22,CUST-137,P004,ST-5,3.0,37.5,0.2
T-3203,2023-12-16,CUST-181,P005,ST-3,5.0,67.5,0.0
T-3204,2023-05-16,CUST-145,P003,ST-3,5.0,120.0,0.0
T-3205,2023-12-12,CUST-185,P002,ST-4,2.0,225.0,0.0
T-3206,2023-03-05,CUST-155,P002,ST-3,1.0,225.0,0.0
